,file_name,label,label_confidence,group_size
10266,1789_KLESZO_frame_29_Vulpes_vulpes.txt,Carnivora,1.0,1
10267,53_PENTEKTEST_frame_18_Canis_lupus.txt,Carnivora,1.0,1
10268,5365_KLESZO_frame_12_Vulpes_vulpes.txt,Carnivora,1.0,1
10269,304_PENTEKTEST_frame_27_Capreolus_capreolus.txt,Artiodactyla,1.0,1
10270,492_PENTEKTEST_frame_58_Person.txt,Person,1.0,2
10271,370_KLESZO_frame_50_Felis_silvestris.txt,Carnivora,1.0,1
10272,486_KLESZO_frame_35_Ovis_orientalis.txt,Artiodactyla,1.0,1
10273,12083_KLESZO_frame_39_Sus_scrofa.txt,Artiodactyla,1.0,2
10274,36_PENTEKTEST_frame_12_Canis_lupus.txt,Carnivora,1.0,1
10275,141_PENTEKTEST_frame_74_Capreolus_capreolus.txt,Artiodactyla,1.0,2
10276,5402_KLESZO_frame_20_Vulpes_vulpes.txt,Carnivora,1.0,1
10277,114_PENTEKTEST_frame_25_Vehicle.txt,Person,0.6666666666666666,3
10278,1_KLESZO_frame_79_Felis_silvestris.txt,Carnivora,1.0,1
10279,57_PENTEKTEST_frame_76_Person.txt,Person,1.0,1
10280,96_PENTEKTEST_frame_68_Capreolus_capreolus.txt,Artiodactyla,1.0,1
10281,16411_KLESZO_frame_114_Sus_scrofa.txt,Artiodactyla,1.0,1
10282,42_PENTEKTEST_frame_35_Vulpes_vulpes.txt,Carnivora,1.0,1
10283,129_PENTEKTEST_frame_20_Dog.txt,Person,0.75,4
10284,471_KLESZO_frame_20_Ovis_orientalis.txt,Artiodactyla,1.0,1
10285,482_KLESZO_frame_60_Ovis_orientalis.txt,Artiodactyla,1.0,3
10286,106_PENTEKTEST_frame_70_Capreolus_capreolus.txt,Artiodactyla,1.0,1
10287,490_KLESZO_frame_16_Ovis_orientalis.txt,Artiodactyla,1.0,2
10288,234_PENTEKTEST_frame_36_Meles_meles.txt,Carnivora,1.0,1
10289,504_KLESZO_frame_6_Ovis_orientalis.txt,Artiodactyla,1.0,1
10290,483_KLESZO_frame_16_Ovis_orientalis.txt,Artiodactyla,1.0,2
10291,391_PENTEKTEST_frame_5_Cervus_elaphus.txt,Artiodactyla,1.0,1
10292,47_PENTEKTEST_frame_55_Felis_silvestris.txt,Carnivora,1.0,1
10293,298_PENTEKTEST_frame_69_Vehicle.txt,Vehicle,1.0,1
10294,326_PENTEKTEST_frame_55_Vehicle.txt,Vehicle,1.0,1
10295,12194_KLESZO_frame_27_Sus_scrofa.txt,Artiodactyla,1.0,1
10296,394_PENTEKTEST_frame_25_Person.txt,Person,1.0,1
10297,376_PENTEKTEST_frame_4_Cervus_elaphus.txt,Artiodactyla,1.0,1
10298,127_PENTEKTEST_frame_64_Capreolus_capreolus.txt,Artiodactyla,1.0,1
10299,414_PENTEKTEST_frame_1_Person.txt,Person,1.0,2
10300,499_KLESZO_frame_30_Ovis_orientalis.txt,Artiodactyla,1.0,1
10301,75_PENTEKTEST_frame_33_Felis_silvestris.txt,Carnivora,1.0,1
10302,142_PENTEKTEST_frame_74_Vehicle.txt,Vehicle,1.0,1
10303,12217_KLESZO_frame_35_Sus_scrofa.txt,Artiodactyla,1.0,3
10304,20_PENTEKTEST_frame_31_Vehicle.txt,Vehicle,1.0,1
10305,484_KLESZO_frame_21_Ovis_orientalis.txt,Artiodactyla,1.0,4
10306,477_KLESZO_frame_21_Ovis_orientalis.txt,Artiodactyla,1.0,1
10307,232_PENTEKTEST_frame_7_Capreolus_capreolus.txt,Artiodactyla,1.0,1
10308,142_PENTEKTEST_frame_34_Vehicle.txt,Vehicle,1.0,1
10309,492_PENTEKTEST_frame_18_Person.txt,Person,1.0,2
10310,470_PENTEKTEST_frame_11_Vulpes_vulpes.txt,Carnivora,1.0,1
10311,494_PENTEKTEST_frame_32_Person.txt,Person,1.0,1
10312,158_PENTEKTEST_frame_50_Ovis_orientalis.txt,Artiodactyla,1.0,2
10313,12218_KLESZO_frame_79_Sus_scrofa.txt,Artiodactyla,1.0,1
10314,1_KLESZO_frame_3_Felis_silvestris.txt,Carnivora,1.0,1
10315,542_PENTEKTEST_frame_18_Person.txt,Person,1.0,1
10316,189_PENTEKTEST_frame_34_Canis_lupus.txt,Carnivora,1.0,2
10317,494_KLESZO_frame_15_Ovis_orientalis.txt,Artiodactyla,1.0,4
10318,494_KLESZO_frame_39_Ovis_orientalis.txt,Artiodactyla,1.0,4
10319,85_PENTEKTEST_frame_45_Capreolus_capreolus.txt,Artiodactyla,1.0,1
10320,486_KLESZO_frame_5_Ovis_orientalis.txt,Artiodactyla,1.0,1
10321,164_PENTEKTEST_frame_49_Dog.txt,Person,0.6666666666666666,3
10322,482_KLESZO_frame_102_Ovis_orientalis.txt,Artiodactyla,1.0,4
10323,85_PENTEKTEST_frame_26_Capreolus_capreolus.txt,Artiodactyla,1.0,1
10324,47_PENTEKTEST_frame_41_Ovis_orientalis.txt,Artiodactyla,1.0,1
10325,504_KLESZO_frame_38_Ovis_orientalis.txt,Artiodactyla,1.0,1
10326,1202_PENTEKTEST_EMPTY_frame_42_Vulpes_vulpes.txt,Carnivora,1.0,1
10327,105_PENTEKTEST_frame_24_Dog.txt,Person,1.0,3
10328,12053_KLESZO_frame_113_Sus_scrofa.txt,Artiodactyla,1.0,4
10329,325_PENTEKTEST_frame_16_Person.txt,Person,1.0,1
10330,149_PENTEKTEST_frame_27_Dog.txt,Person,0.75,4
10331,288_KLESZO_frame_47_Canis_lupus.txt,Carnivora,1.0,4
10332,137_PENTEKTEST_frame_32_Dog.txt,Person,1.0,2
10333,480_KLESZO_frame_57_Ovis_orientalis.txt,Artiodactyla,1.0,7
10334,484_KLESZO_frame_40_Ovis_orientalis.txt,Artiodactyla,1.0,4
10335,5394_KLESZO_frame_80_Vulpes_vulpes.txt,Carnivora,1.0,1
10336,473_KLESZO_frame_95_Ovis_orientalis.txt,Artiodactyla,1.0,7
10337,3698_KLESZO_frame_144_Vulpes_vulpes.txt,Carnivora,1.0,2
10338,326_PENTEKTEST_frame_75_Vehicle.txt,Vehicle,1.0,1
10339,4360_KLESZO_frame_156_Sus_scrofa.txt,Artiodactyla,0.8333333333333334,6
10340,36_PENTEKTEST_frame_44_Canis_lupus.txt,Carnivora,1.0,1
10341,326_PENTEKTEST_frame_51_Vehicle.txt,Vehicle,1.0,1
10342,477_KLESZO_frame_134_Ovis_orientalis.txt,Artiodactyla,1.0,1
10343,184_PENTEKTEST_frame_72_Capreolus_capreolus.txt,Artiodactyla,1.0,2
10344,625_PENTEKTEST_frame_46_Vulpes_vulpes.txt,Artiodactyla,1.0,1
10345,122_PENTEKTEST_frame_63_Capreolus_capreolus.txt,Artiodactyla,1.0,1
10346,212_PENTEKTEST_EMPTY_frame_25_Cervus_elaphus.txt,Carnivora,1.0,1
10347,53_PENTEKTEST_frame_36_Sus_scrofa.txt,Artiodactyla,1.0,2
10348,80_PENTEKTEST_frame_21_Felis_silvestris.txt,Carnivora,1.0,1
10349,480_KLESZO_frame_25_Ovis_orientalis.txt,Artiodactyla,1.0,7
10350,16_PENTEKTEST_frame_9_Meles_meles.txt,Carnivora,1.0,1
10351,139_PENTEKTEST_frame_8_Canis_lupus.txt,Artiodactyla,1.0,1
10352,475_KLESZO_frame_131_Ovis_orientalis.txt,Artiodactyla,1.0,1
10353,340_PENTEKTEST_EMPTY_frame_53_Vulpes_vulpes.txt,Carnivora,1.0,1
10354,486_KLESZO_frame_55_Ovis_orientalis.txt,Artiodactyla,1.0,1
10355,20_PENTEKTEST_frame_52_Vehicle.txt,Vehicle,1.0,1
10356,498_KLESZO_frame_42_Ovis_orientalis.txt,Artiodactyla,1.0,1
10357,473_KLESZO_frame_64_Ovis_orientalis.txt,Artiodactyla,1.0,9
10358,22_PENTEKTEST_frame_55_Canis_lupus.txt,Artiodactyla,0.5,2
10359,65_PENTEKTEST_frame_41_Dog.txt,Person,1.0,4
10360,189_PENTEKTEST_frame_121_Canis_lupus.txt,Carnivora,1.0,1
10361,106_PENTEKTEST_frame_65_Capreolus_capreolus.txt,Artiodactyla,1.0,1
10362,1775_KLESZO_frame_6_Vulpes_vulpes.txt,Carnivora,1.0,1
10363,19_PENTEKTEST_frame_21_Dog.txt,Carnivora,1.0,1
10364,39_PENTEKTEST_frame_54_Capreolus_capreolus.txt,Artiodactyla,1.0,2
10365,33_PENTEKTEST_frame_39_Dog.txt,Person,1.0,1
10366,497_KLESZO_frame_24_Ovis_orientalis.txt,Carnivora,0.5,2
10367,482_PENTEKTEST_frame_2_Vehicle.txt,Vehicle,1.0,1
10368,57_PENTEKTEST_frame_55_Dog.txt,Person,1.0,3
10369,475_PENTEKTEST_frame_26_Cervus_elaphus.txt,Artiodactyla,1.0,1
10370,625_PENTEKTEST_frame_63_Vulpes_vulpes.txt,Artiodactyla,1.0,1
10371,490_KLESZO_frame_103_Ovis_orientalis.txt,Artiodactyla,1.0,3
10372,945_PENTEKTEST_frame_58_Vulpes_vulpes.txt,Carnivora,1.0,1
10373,498_KLESZO_frame_33_Ovis_orientalis.txt,Artiodactyla,1.0,1
10374,655_PENTEKTEST_frame_28_Cervus_elaphus.txt,Artiodactyla,1.0,3
10375,257_PENTEKTEST_frame_36_Meles_meles.txt,Carnivora,1.0,1
10376,490_KLESZO_frame_42_Ovis_orientalis.txt,Artiodactyla,1.0,2
10377,1329_PENTEKTEST_frame_4_Vulpes_vulpes.txt,Carnivora,1.0,1
10378,128_PENTEKTEST_frame_49_Capreolus_capreolus.txt,Artiodactyla,1.0,1
10379,498_KLESZO_frame_17_Ovis_orientalis.txt,Artiodactyla,1.0,1
10380,51_PENTEKTEST_frame_24_Dog.txt,Person,0.75,4
10381,141_PENTEKTEST_frame_37_Capreolus_capreolus.txt,Artiodactyla,1.0,3
10382,191_PENTEKTEST_frame_61_Capreolus_capreolus.txt,Artiodactyla,1.0,1
10383,293_PENTEKTEST_frame_54_Capreolus_capreolus.txt,Artiodactyla,1.0,1
10384,13542_KLESZO_frame_86_Sus_scrofa.txt,Artiodactyla,1.0,2
10385,12168_KLESZO_frame_61_Sus_scrofa.txt,Artiodactyla,1.0,1
10386,36_PENTEKTEST_frame_73_Canis_lupus.txt,Carnivora,1.0,1
10387,16527_KLESZO_frame_0_Sus_scrofa.txt,Artiodactyla,1.0,1
10388,1789_KLESZO_frame_146_Vulpes_vulpes.txt,Carnivora,1.0,1
10389,171_PENTEKTEST_frame_24_Vehicle.txt,Person,1.0,1
10390,293_PENTEKTEST_frame_37_Vehicle.txt,Vehicle,1.0,1
10391,475_KLESZO_frame_85_Ovis_orientalis.txt,Artiodactyla,1.0,1
10392,244_KLESZO_frame_60_Ovis_orientalis.txt,Artiodactyla,1.0,1
10393,941_PENTEKTEST_frame_25_Vulpes_vulpes.txt,Carnivora,1.0,1
10394,126_PENTEKTEST_frame_23_Dog.txt,Artiodactyla,1.0,1
10395,15_PENTEKTEST_frame_11_Dog.txt,Person,0.5,2
10396,2_KLESZO_frame_43_Sus_scrofa.txt,Artiodactyla,1.0,1
10397,326_PENTEKTEST_frame_24_Vehicle.txt,Vehicle,1.0,1
10398,625_PENTEKTEST_frame_20_Vulpes_vulpes.txt,Artiodactyla,1.0,1
10399,471_KLESZO_frame_86_Ovis_orientalis.txt,Carnivora,1.0,1
10400,12155_KLESZO_frame_83_Sus_scrofa.txt,Artiodactyla,1.0,1
10401,261_KLESZO_frame_37_Dog.txt,Person,1.0,2
10402,471_KLESZO_frame_105_Ovis_orientalis.txt,Carnivora,1.0,1
10403,144_PENTEKTEST_frame_32_Cervus_elaphus.txt,Artiodactyla,1.0,1
10404,12158_KLESZO_frame_39_Sus_scrofa.txt,Artiodactyla,1.0,2
10405,35_PENTEKTEST_frame_6_Vehicle.txt,Vehicle,1.0,1
10406,1304_KLESZO_frame_21_Sus_scrofa.txt,Artiodactyla,1.0,1
10407,625_PENTEKTEST_frame_51_Vulpes_vulpes.txt,Artiodactyla,1.0,1
10408,404_PENTEKTEST_frame_1_Cervus_elaphus.txt,Artiodactyla,1.0,1
10409,288_KLESZO_frame_67_Canis_lupus.txt,Carnivora,1.0,3
10410,253_PENTEKTEST_frame_5_Canis_lupus.txt,Artiodactyla,0.5,2
10411,483_KLESZO_frame_55_Ovis_orientalis.txt,Artiodactyla,1.0,2
10412,490_KLESZO_frame_80_Ovis_orientalis.txt,Artiodactyla,1.0,3
10413,244_KLESZO_frame_30_Ovis_orientalis.txt,Artiodactyla,1.0,1
10414,275_PENTEKTEST_frame_4_Meles_meles.txt,Carnivora,1.0,1
10415,156_PENTEKTEST_frame_58_Capreolus_capreolus.txt,Artiodactyla,1.0,3
10416,475_KLESZO_frame_61_Ovis_orientalis.txt,Artiodactyla,1.0,3
10417,364_PENTEKTEST_frame_3_Vehicle.txt,Vehicle,1.0,1
10418,200_PENTEKTEST_frame_2_Meles_meles.txt,Carnivora,1.0,1
10419,57_PENTEKTEST_frame_6_Person.txt,Person,1.0,1
10420,488_KLESZO_frame_135_Ovis_orientalis.txt,Artiodactyla,1.0,3
10421,311_PENTEKTEST_frame_41_Person.txt,Person,1.0,1
10422,16402_KLESZO_frame_1_Sus_scrofa.txt,Artiodactyla,1.0,2
10423,114_PENTEKTEST_frame_57_Vehicle.txt,Person,0.6666666666666666,3
10424,3673_KLESZO_frame_85_Vulpes_vulpes.txt,Carnivora,1.0,1
10425,483_KLESZO_frame_34_Ovis_orientalis.txt,Artiodactyla,0.6666666666666666,3
10426,248_PENTEKTEST_frame_79_Canis_lupus.txt,Carnivora,1.0,3
10427,75_PENTEKTEST_frame_14_Felis_silvestris.txt,Artiodactyla,1.0,1
10428,248_PENTEKTEST_frame_23_Canis_lupus.txt,Carnivora,1.0,1
10429,5394_KLESZO_frame_77_Vulpes_vulpes.txt,Carnivora,1.0,1
10430,285_PENTEKTEST_frame_16_Person.txt,Person,1.0,1
10431,5394_KLESZO_frame_0_Vulpes_vulpes.txt,Artiodactyla,1.0,1
10432,171_PENTEKTEST_frame_16_Capreolus_capreolus.txt,Artiodactyla,1.0,2
10433,171_PENTEKTEST_frame_27_Capreolus_capreolus.txt,Artiodactyla,1.0,1
10434,1130_PENTEKTEST_frame_44_Vulpes_vulpes.txt,Carnivora,1.0,1
10435,477_KLESZO_frame_15_Ovis_orientalis.txt,Artiodactyla,1.0,1
10436,63_PENTEKTEST_frame_20_Vehicle.txt,Vehicle,1.0,1
10437,488_KLESZO_frame_61_Ovis_orientalis.txt,Artiodactyla,1.0,2
