,file_name,label,label_confidence,group_size
0,298_PENTEKTEST_frame_44_Vehicle.txt,Vehicle,1.0,1
1,7_PENTEKTEST_frame_46_Sus_scrofa.txt,Sus_scrofa,1.0,1
2,288_KLESZO_frame_57_Canis_lupus.txt,Canis_lupus,1.0,3
3,3673_KLESZO_frame_108_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
4,211_PENTEKTEST_EMPTY_frame_40_Person.txt,Person,1.0,1
5,141_PENTEKTEST_frame_22_Capreolus_capreolus.txt,Capreolus_capreolus,1.0,2
6,313_PENTEKTEST_frame_29_Vehicle.txt,Vehicle,1.0,1
7,443_KLESZO_frame_7_Canis_lupus.txt,Vulpes_vulpes,1.0,1
8,164_PENTEKTEST_frame_46_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
9,231_PENTEKTEST_frame_25_Meles_meles.txt,Meles_meles,1.0,1
10,438_PENTEKTEST_frame_1_Person.txt,Person,1.0,2
11,4368_KLESZO_frame_179_Sus_scrofa.txt,Sus_scrofa,1.0,2
12,489_KLESZO_frame_77_Ovis_orientalis.txt,Capreolus_capreolus,0.5,2
13,376_PENTEKTEST_frame_27_Cervus_elaphus.txt,Cervus_elaphus,1.0,2
14,4906_KLESZO_frame_158_Vulpes_vulpes.txt,Ovis_orientalis,1.0,1
15,30_PENTEKTEST_frame_12_Person.txt,Person,1.0,1
16,13525_KLESZO_frame_45_Sus_scrofa.txt,Sus_scrofa,1.0,1
17,3554_KLESZO_frame_38_Vulpes_vulpes.txt,Dog,1.0,1
18,141_PENTEKTEST_frame_53_Cervus_elaphus.txt,Cervus_elaphus,1.0,1
19,72_PENTEKTEST_frame_15_Ovis_orientalis.txt,Dog,1.0,2
20,499_KLESZO_frame_85_Ovis_orientalis.txt,Capreolus_capreolus,1.0,1
21,13533_KLESZO_frame_13_Sus_scrofa.txt,Sus_scrofa,1.0,2
22,444_KLESZO_frame_62_Canis_lupus.txt,Felis_silvestris,1.0,1
23,483_KLESZO_frame_73_Ovis_orientalis.txt,Ovis_orientalis,1.0,2
24,293_PENTEKTEST_frame_2_Vehicle.txt,Vehicle,1.0,1
25,1789_KLESZO_frame_49_Vulpes_vulpes.txt,Dog,1.0,1
26,144_PENTEKTEST_frame_64_Cervus_elaphus.txt,Cervus_elaphus,1.0,1
27,57_PENTEKTEST_frame_49_Dog.txt,Person,0.75,4
28,59_PENTEKTEST_frame_56_Dog.txt,Person,1.0,3
29,488_KLESZO_frame_91_Ovis_orientalis.txt,Ovis_orientalis,1.0,2
30,182_PENTEKTEST_frame_111_Canis_lupus.txt,Canis_lupus,1.0,2
31,20_PENTEKTEST_frame_12_Vehicle.txt,Vehicle,1.0,1
32,129_PENTEKTEST_frame_47_Dog.txt,Person,1.0,3
33,156_PENTEKTEST_frame_21_Capreolus_capreolus.txt,Capreolus_capreolus,1.0,2
34,3698_KLESZO_frame_38_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
35,703_PENTEKTEST_frame_4_Vehicle.txt,Vehicle,1.0,1
36,57_PENTEKTEST_frame_24_Dog.txt,Person,0.6,5
37,18_PENTEKTEST_frame_17_Ovis_orientalis.txt,Capreolus_capreolus,0.5,2
38,492_KLESZO_frame_56_Ovis_orientalis.txt,Ovis_orientalis,1.0,1
39,492_PENTEKTEST_frame_30_Person.txt,Person,1.0,2
40,495_KLESZO_frame_145_Ovis_orientalis.txt,Ovis_orientalis,1.0,4
41,78_KLESZO_frame_4_Felis_silvestris.txt,Felis_silvestris,1.0,1
42,183_PENTEKTEST_frame_0_Canis_lupus.txt,Canis_lupus,1.0,1
43,296_PENTEKTEST_frame_27_Vehicle.txt,Vehicle,1.0,1
44,5394_KLESZO_frame_7_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
45,3673_KLESZO_frame_87_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
46,1_PENTEKTEST_frame_22_Capreolus_capreolus.txt,Capreolus_capreolus,1.0,1
47,105_PENTEKTEST_frame_37_Sus_scrofa.txt,Sus_scrofa,1.0,1
48,15_PENTEKTEST_frame_63_Dog.txt,Person,0.5,2
49,171_PENTEKTEST_frame_42_Capreolus_capreolus.txt,Capreolus_capreolus,1.0,1
50,504_KLESZO_frame_3_Ovis_orientalis.txt,Capreolus_capreolus,1.0,1
51,285_PENTEKTEST_frame_17_Person.txt,Person,1.0,1
52,80_PENTEKTEST_EMPTY_frame_5_Canis_lupus.txt,Canis_lupus,1.0,1
53,5365_KLESZO_frame_45_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
54,284_PENTEKTEST_frame_52_Person.txt,Person,1.0,2
55,489_KLESZO_frame_79_Ovis_orientalis.txt,Ovis_orientalis,1.0,1
56,12080_KLESZO_frame_67_Sus_scrofa.txt,Sus_scrofa,1.0,1
57,486_KLESZO_frame_53_Ovis_orientalis.txt,Capreolus_capreolus,1.0,1
58,106_PENTEKTEST_frame_61_Capreolus_capreolus.txt,Capreolus_capreolus,1.0,1
59,4910_KLESZO_frame_63_Vulpes_vulpes.txt,Ovis_orientalis,1.0,1
60,542_PENTEKTEST_frame_63_Person.txt,Person,1.0,1
61,3673_KLESZO_frame_5_Vulpes_vulpes.txt,Felis_silvestris,1.0,1
62,284_PENTEKTEST_frame_21_Vehicle.txt,Vehicle,1.0,1
63,244_KLESZO_frame_36_Ovis_orientalis.txt,Ovis_orientalis,1.0,1
64,471_KLESZO_frame_141_Ovis_orientalis.txt,Capreolus_capreolus,1.0,1
65,12261_KLESZO_frame_51_Sus_scrofa.txt,Sus_scrofa,1.0,2
66,57_PENTEKTEST_frame_28_Person.txt,Person,1.0,2
67,127_PENTEKTEST_frame_1_Capreolus_capreolus.txt,Dog,0.5,2
68,191_PENTEKTEST_frame_38_Canis_lupus.txt,Canis_lupus,1.0,1
69,6001_KLESZO_frame_49_Vehicle.txt,Vehicle,1.0,1
70,15_PENTEKTEST_frame_42_Dog.txt,Person,0.5,2
71,120_PENTEKTEST_frame_72_Dog.txt,Person,1.0,2
72,13528_KLESZO_frame_34_Sus_scrofa.txt,Sus_scrofa,1.0,1
73,475_KLESZO_frame_78_Ovis_orientalis.txt,Ovis_orientalis,0.3333333333333333,3
74,340_PENTEKTEST_frame_58_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
75,12124_KLESZO_frame_100_Sus_scrofa.txt,Sus_scrofa,1.0,6
76,191_PENTEKTEST_frame_29_Canis_lupus.txt,Canis_lupus,1.0,1
77,8_PENTEKTEST_frame_33_Dog.txt,Dog,1.0,1
78,3554_KLESZO_frame_47_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
79,326_PENTEKTEST_frame_69_Vehicle.txt,Vehicle,1.0,1
80,51_PENTEKTEST_frame_9_Dog.txt,Person,1.0,3
81,19_PENTEKTEST_frame_45_Dog.txt,Dog,1.0,2
