,file_name,label,label_confidence,group_size
7050,472_KLESZO_frame_20_Ovis_orientalis.txt,Ovis_orientalis,1.0,2
7051,63_PENTEKTEST_frame_41_Canis_lupus.txt,Canis_lupus,1.0,1
7052,12261_KLESZO_frame_74_Sus_scrofa.txt,Sus_scrofa,1.0,2
7053,5371_KLESZO_frame_17_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
7054,379_PENTEKTEST_frame_30_Vehicle.txt,Vehicle,1.0,1
7055,130_KLESZO_frame_1_Felis_silvestris.txt,Felis_silvestris,1.0,1
7056,7_PENTEKTEST_frame_27_Meles_meles.txt,Meles_meles,1.0,1
7057,488_KLESZO_frame_93_Ovis_orientalis.txt,Ovis_orientalis,1.0,2
7058,82_PENTEKTEST_frame_51_Dog.txt,Person,1.0,2
7059,407_PENTEKTEST_frame_46_Cervus_elaphus.txt,Cervus_elaphus,1.0,1
7060,6_KLESZO_frame_47_Dog.txt,Person,0.6666666666666666,3
7061,279_PENTEKTEST_frame_29_Capreolus_capreolus.txt,Capreolus_capreolus,1.0,2
7062,35_PENTEKTEST_frame_70_Vehicle.txt,Vehicle,1.0,1
7063,486_KLESZO_frame_37_Ovis_orientalis.txt,Animal,1.0,1
7064,12125_KLESZO_frame_61_Sus_scrofa.txt,Sus_scrofa,1.0,2
7065,473_KLESZO_frame_23_Ovis_orientalis.txt,Ovis_orientalis,0.9,10
7066,5392_KLESZO_frame_4_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
7067,626_PENTEKTEST_frame_22_Cervus_elaphus.txt,Cervus_elaphus,1.0,1
7068,27_PENTEKTEST_frame_27_Dog.txt,Person,0.6666666666666666,3
7069,232_PENTEKTEST_frame_3_Capreolus_capreolus.txt,Capreolus_capreolus,1.0,1
7070,486_KLESZO_frame_113_Ovis_orientalis.txt,Ovis_orientalis,1.0,1
7071,191_PENTEKTEST_frame_50_Canis_lupus.txt,Canis_lupus,1.0,1
7072,491_KLESZO_frame_7_Ovis_orientalis.txt,Ovis_orientalis,1.0,5
7073,284_PENTEKTEST_frame_45_Vehicle.txt,Vehicle,1.0,1
7074,80_PENTEKTEST_frame_0_Felis_silvestris.txt,Animal,1.0,1
7075,472_KLESZO_frame_91_Ovis_orientalis.txt,Ovis_orientalis,1.0,3
7076,504_KLESZO_frame_77_Ovis_orientalis.txt,Ovis_orientalis,0.5,2
7077,412_PENTEKTEST_frame_22_Person.txt,Person,1.0,1
7078,507_KLESZO_frame_10_Ovis_orientalis.txt,Ovis_orientalis,1.0,1
7079,626_KLESZO_frame_4_Sus_scrofa.txt,Sus_scrofa,1.0,1
7080,240_PENTEKTEST_frame_5_Vehicle.txt,Vehicle,1.0,1
7081,3698_KLESZO_frame_3_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
7082,472_KLESZO_frame_4_Ovis_orientalis.txt,Ovis_orientalis,1.0,2
7083,260_KLESZO_frame_65_Dog.txt,Person,1.0,2
7084,65_PENTEKTEST_frame_37_Dog.txt,Person,1.0,4
7085,12261_KLESZO_frame_34_Sus_scrofa.txt,Sus_scrofa,1.0,2
7086,51_PENTEKTEST_frame_21_Dog.txt,Person,0.75,4
7087,504_KLESZO_frame_27_Ovis_orientalis.txt,Ovis_orientalis,1.0,1
7088,114_PENTEKTEST_frame_5_Vehicle.txt,Person,0.5,2
7089,11_PENTEKTEST_frame_24_Dog.txt,Dog,1.0,1
7090,655_PENTEKTEST_frame_17_Cervus_elaphus.txt,Cervus_elaphus,1.0,3
